product_id	product_id	orbit_number	start_time	image_category	product_id
M133419502RE	M133419502RE	4795	2010-07-10 16:43:55.666	NACR	M133419502RE
M133433068LE	M133433068LE	4797	2010-07-10 20:30:01.378	NACL	M133433068LE
M133433068RE	M133433068RE	4797	2010-07-10 20:30:01.378	NACR	M133433068RE
M133460186LE	M133460186LE	4801	2010-07-11 04:01:58.917	NACL	M133460186LE
M133460186RE	M133460186RE	4801	2010-07-11 04:01:58.917	NACR	M133460186RE
M133473766LE	M133473766LE	4803	2010-07-11 07:48:19.437	NACL	M133473766LE
M133473766RE	M133473766RE	4803	2010-07-11 07:48:19.437	NACR	M133473766RE
M135760483LE	M135760483LE	5140	2010-08-06 19:00:16.583	NACL	M135760483LE
M135760483RE	M135760483RE	5140	2010-08-06 19:00:16.583	NACR	M135760483RE
M135774055LE	M135774055LE	5142	2010-08-06 22:46:28.332	NACL	M135774055LE
M135774055RE	M135774055RE	5142	2010-08-06 22:46:28.332	NACR	M135774055RE
M135814769LE	M135814769LE	5148	2010-08-07 10:05:02.502	NACL	M135814769LE
M135814769RE	M135814769RE	5148	2010-08-07 10:05:02.502	NACR	M135814769RE
M135828341LE	M135828341LE	5150	2010-08-07 13:51:14.144	NACL	M135828341LE
M135828341RE	M135828341RE	5150	2010-08-07 13:51:14.144	NACR	M135828341RE
M135841915LE	M135841915LE	5152	2010-08-07 17:37:28.024	NACL	M135841915LE
M135841915RE	M135841915RE	5152	2010-08-07 17:37:28.024	NACR	M135841915RE
M138047018LE	M138047018LE	5477	2010-09-02 06:09:11.597	NACL	M138047018LE
M138189560LE	M138189560LE	5498	2010-09-03 21:44:53.612	NACL	M138189560LE
M138189560RE	M138189560RE	5498	2010-09-03 21:44:53.612	NACR	M138189560RE
M138196337LE	M138196337LE	5499	2010-09-03 23:37:49.972	NACL	M138196337LE
M138196337RE	M138196337RE	5499	2010-09-03 23:37:49.972	NACR	M138196337RE
M140435224LE	M140435224LE	5829	2010-09-29 21:32:37.395	NACL	M140435224LE
M140435224RE	M140435224RE	5829	2010-09-29 21:32:37.395	NACR	M140435224RE
M140543841LE	M140543841LE	5845	2010-10-01 03:42:54.489	NACL	M140543841LE
M140543841RE	M140543841RE	5845	2010-10-01 03:42:54.489	NACR	M140543841RE
M140557421LE	M140557421LE	5847	2010-10-01 07:29:14.08	NACL	M140557421LE
M140557421RE	M140557421RE	5847	2010-10-01 07:29:14.08	NACR	M140557421RE
M142762470LE	M142762470LE	6172	2010-10-26 20:00:03.135	NACL	M142762470LE
M142762470RE	M142762470RE	6172	2010-10-26 20:00:03.135	NACR	M142762470RE
M142769254LE	M142769254LE	6173	2010-10-26 21:53:07.347	NACL	M142769254LE
M142769254RE	M142769254RE	6173	2010-10-26 21:53:07.347	NACR	M142769254RE
M142776038LE	M142776038LE	6174	2010-10-26 23:46:11.199	NACL	M142776038LE
M142776038RE	M142776038RE	6174	2010-10-26 23:46:11.199	NACR	M142776038RE
M142782822LE	M142782822LE	6175	2010-10-27 01:39:15.309	NACL	M142782822LE
M142782822RE	M142782822RE	6175	2010-10-27 01:39:15.309	NACR	M142782822RE
M142789606LE	M142789606LE	6176	2010-10-27 03:32:19.041	NACL	M142789606LE
M142789606RE	M142789606RE	6176	2010-10-27 03:32:19.041	NACR	M142789606RE
M142796390LE	M142796390LE	6177	2010-10-27 05:25:23.361	NACL	M142796390LE
M142796390RE	M142796390RE	6177	2010-10-27 05:25:23.361	NACR	M142796390RE
M142803175LE	M142803175LE	6178	2010-10-27 07:18:27.983	NACL	M142803175LE
M142803175RE	M142803175RE	6178	2010-10-27 07:18:27.983	NACR	M142803175RE
M142809960LE	M142809960LE	6179	2010-10-27 09:11:33.223	NACL	M142809960LE
M142809960RE	M142809960RE	6179	2010-10-27 09:11:33.223	NACR	M142809960RE
M142816745LE	M142816745LE	6180	2010-10-27 11:04:38.174	NACL	M142816745LE
M142816745RE	M142816745RE	6180	2010-10-27 11:04:38.174	NACR	M142816745RE
M142823530LE	M142823530LE	6181	2010-10-27 12:57:43.455	NACL	M142823530LE
M142823530RE	M142823530RE	6181	2010-10-27 12:57:43.455	NACR	M142823530RE
M142830315LE	M142830315LE	6182	2010-10-27 14:50:48.336	NACL	M142830315LE
M142830315RE	M142830315RE	6182	2010-10-27 14:50:48.336	NACR	M142830315RE
M142837100LE	M142837100LE	6183	2010-10-27 16:43:53.126	NACL	M142837100LE
M142837100RE	M142837100RE	6183	2010-10-27 16:43:53.126	NACR	M142837100RE
M142843885LE	M142843885LE	6184	2010-10-27 18:36:57.796	NACL	M142843885LE
M142843885RE	M142843885RE	6184	2010-10-27 18:36:57.796	NACR	M142843885RE
M142850669LE	M142850669LE	6185	2010-10-27 20:30:02.265	NACL	M142850669LE
M142850669RE	M142850669RE	6185	2010-10-27 20:30:02.265	NACR	M142850669RE
M142857453LE	M142857453LE	6186	2010-10-27 22:23:06.566	NACL	M142857453LE
M142857453RE	M142857453RE	6186	2010-10-27 22:23:06.566	NACR	M142857453RE
M142864238LE	M142864238LE	6187	2010-10-28 00:16:10.836	NACL	M142864238LE
M142864238RE	M142864238RE	6187	2010-10-28 00:16:10.836	NACR	M142864238RE
M142871022LE	M142871022LE	6188	2010-10-28 02:09:14.905	NACL	M142871022LE
M142871022RE	M142871022RE	6188	2010-10-28 02:09:14.905	NACR	M142871022RE
M142877806LE	M142877806LE	6189	2010-10-28 04:02:19.066	NACL	M142877806LE
M142877806RE	M142877806RE	6189	2010-10-28 04:02:19.066	NACR	M142877806RE
M142884590LE	M142884590LE	6190	2010-10-28 05:55:23.287	NACL	M142884590LE
M142884590RE	M142884590RE	6190	2010-10-28 05:55:23.287	NACR	M142884590RE
M142891375LE	M142891375LE	6191	2010-10-28 07:48:27.887	NACL	M142891375LE
M142891375RE	M142891375RE	6191	2010-10-28 07:48:27.887	NACR	M142891375RE
M142898159LE	M142898159LE	6192	2010-10-28 09:41:32.428	NACL	M142898159LE
M142898159RE	M142898159RE	6192	2010-10-28 09:41:32.428	NACR	M142898159RE
M142904944LE	M142904944LE	6193	2010-10-28 11:34:37.168	NACL	M142904944LE
M142904944RE	M142904944RE	6193	2010-10-28 11:34:37.168	NACR	M142904944RE
M142911728LE	M142911728LE	6194	2010-10-28 13:27:41.477	NACL	M142911728LE
M142911728RE	M142911728RE	6194	2010-10-28 13:27:41.477	NACR	M142911728RE
M142918513LE	M142918513LE	6195	2010-10-28 15:20:46.068	NACL	M142918513LE
M142918513RE	M142918513RE	6195	2010-10-28 15:20:46.068	NACR	M142918513RE
M142925297LE	M142925297LE	6196	2010-10-28 17:13:50.638	NACL	M142925297LE
M142925297RE	M142925297RE	6196	2010-10-28 17:13:50.638	NACR	M142925297RE
M142932082LE	M142932082LE	6197	2010-10-28 19:06:55.337	NACL	M142932082LE
M145130256RE	M145130256RE	6521	2010-11-23 05:43:09.366	NACR	M145130256RE
M145137043LE	M145137043LE	6522	2010-11-23 07:36:16.127	NACL	M145137043LE
M145137043RE	M145137043RE	6522	2010-11-23 07:36:16.127	NACR	M145137043RE
M145143829LE	M145143829LE	6523	2010-11-23 09:29:22.638	NACL	M145143829LE
M145143829RE	M145143829RE	6523	2010-11-23 09:29:22.638	NACR	M145143829RE
M145150616LE	M145150616LE	6524	2010-11-23 11:22:29.35	NACL	M145150616LE
M145150616RE	M145150616RE	6524	2010-11-23 11:22:29.35	NACR	M145150616RE
M145157403LE	M145157403LE	6525	2010-11-23 13:15:36.33	NACL	M145157403LE
M145157403RE	M145157403RE	6525	2010-11-23 13:15:36.33	NACR	M145157403RE
M145164192LE	M145164192LE	6526	2010-11-23 15:08:44.861	NACL	M145164192LE
M145164192RE	M145164192RE	6526	2010-11-23 15:08:44.861	NACR	M145164192RE
M145170979LE	M145170979LE	6527	2010-11-23 17:01:52.312	NACL	M145170979LE
M145170979RE	M145170979RE	6527	2010-11-23 17:01:52.312	NACR	M145170979RE
M145177767LE	M145177767LE	6528	2010-11-23 18:54:59.752	NACL	M145177767LE
M145177767RE	M145177767RE	6528	2010-11-23 18:54:59.752	NACR	M145177767RE
M145184555LE	M145184555LE	6529	2010-11-23 20:48:07.643	NACL	M145184555LE
M145184555RE	M145184555RE	6529	2010-11-23 20:48:07.643	NACR	M145184555RE
M145191342LE	M145191342LE	6530	2010-11-23 22:41:15.174	NACL	M145191342LE
M145191342RE	M145191342RE	6530	2010-11-23 22:41:15.174	NACR	M145191342RE
M145198129LE	M145198129LE	6531	2010-11-24 00:34:22.394	NACL	M145198129LE
M145198129RE	M145198129RE	6531	2010-11-24 00:34:22.394	NACR	M145198129RE
M145204916LE	M145204916LE	6532	2010-11-24 02:27:29.403	NACL	M145204916LE
M145204916RE	M145204916RE	6532	2010-11-24 02:27:29.403	NACR	M145204916RE
M145211703LE	M145211703LE	6533	2010-11-24 04:20:36.314	NACL	M145211703LE
M145211703RE	M145211703RE	6533	2010-11-24 04:20:36.314	NACR	M145211703RE
M145218491LE	M145218491LE	6534	2010-11-24 06:13:43.663	NACL	M145218491LE
M145218491RE	M145218491RE	6534	2010-11-24 06:13:43.663	NACR	M145218491RE
M145225278LE	M145225278LE	6535	2010-11-24 08:06:50.904	NACL	M145225278LE
M145225278RE	M145225278RE	6535	2010-11-24 08:06:50.904	NACR	M145225278RE
M145232064LE	M145232064LE	6536	2010-11-24 09:59:57.104	NACL	M145232064LE
M145232064RE	M145232064RE	6536	2010-11-24 09:59:57.104	NACR	M145232064RE
M145238851LE	M145238851LE	6537	2010-11-24 11:53:04.265	NACL	M145238851LE
M145238851RE	M145238851RE	6537	2010-11-24 11:53:04.265	NACR	M145238851RE
M145245638LE	M145245638LE	6538	2010-11-24 13:46:11.105	NACL	M145245638LE
M145245638RE	M145245638RE	6538	2010-11-24 13:46:11.105	NACR	M145245638RE
M145252425LE	M145252425LE	6539	2010-11-24 15:39:18.174	NACL	M145252425LE
M145252425RE	M145252425RE	6539	2010-11-24 15:39:18.174	NACR	M145252425RE
M145259212LE	M145259212LE	6540	2010-11-24 17:32:25.235	NACL	M145259212LE
M145259212RE	M145259212RE	6540	2010-11-24 17:32:25.235	NACR	M145259212RE
M145265998LE	M145265998LE	6541	2010-11-24 19:25:31.525	NACL	M145265998LE
M145265998RE	M145265998RE	6541	2010-11-24 19:25:31.525	NACR	M145265998RE
M145272786LE	M145272786LE	6542	2010-11-24 21:18:39.455	NACL	M145272786LE
M145272786RE	M145272786RE	6542	2010-11-24 21:18:39.455	NACR	M145272786RE
M145279574LE	M145279574LE	6543	2010-11-24 23:11:46.725	NACL	M145279574LE
M146202687LE	M146202687LE	6679	2010-12-05 15:37:00.793	NACL	M146202687LE
M146202687RE	M146202687RE	6679	2010-12-05 15:37:00.793	NACR	M146202687RE
M146209455LE	M146209455LE	6680	2010-12-05 17:29:48.083	NACL	M146209455LE
M146209455RE	M146209455RE	6680	2010-12-05 17:29:48.083	NACR	M146209455RE
M146270557LE	M146270557LE	6689	2010-12-06 10:28:10.318	NACL	M146270557LE
M146270557RE	M146270557RE	6689	2010-12-06 10:28:10.318	NACR	M146270557RE
M146338433LE	M146338433LE	6699	2010-12-07 05:19:26.425	NACL	M146338433LE
M146338433RE	M146338433RE	6699	2010-12-07 05:19:26.425	NACR	M146338433RE
M147484011RE	M147484011RE	6868	2010-12-20 11:32:24.366	NACR	M147484011RE
M147490788LE	M147490788LE	6869	2010-12-20 13:25:20.897	NACL	M147490788LE
M147490788RE	M147490788RE	6869	2010-12-20 13:25:20.897	NACR	M147490788RE
M147524684LE	M147524684LE	6874	2010-12-20 22:50:17.196	NACL	M147524684LE
M147524684RE	M147524684RE	6874	2010-12-20 22:50:17.196	NACR	M147524684RE
M147531463LE	M147531463LE	6875	2010-12-21 00:43:16.376	NACL	M147531463LE
M147531463RE	M147531463RE	6875	2010-12-21 00:43:16.376	NACR	M147531463RE
M147538245LE	M147538245LE	6876	2010-12-21 02:36:17.957	NACL	M147538245LE
M147538245RE	M147538245RE	6876	2010-12-21 02:36:17.957	NACR	M147538245RE
M147545028LE	M147545028LE	6877	2010-12-21 04:29:21.597	NACL	M147545028LE
M147545028RE	M147545028RE	6877	2010-12-21 04:29:21.597	NACR	M147545028RE
M147592492LE	M147592492LE	6884	2010-12-21 17:40:25.169	NACL	M147592492LE
M147592492RE	M147592492RE	6884	2010-12-21 17:40:25.169	NACR	M147592492RE
M147599270LE	M147599270LE	6885	2010-12-21 19:33:23.639	NACL	M147599270LE
M147599270RE	M147599270RE	6885	2010-12-21 19:33:23.639	NACR	M147599270RE
M147606053LE	M147606053LE	6886	2010-12-21 21:26:26.22	NACL	M147606053LE
M147606053RE	M147606053RE	6886	2010-12-21 21:26:26.22	NACR	M147606053RE
M147612831LE	M147612831LE	6887	2010-12-21 23:19:24.33	NACL	M147612831LE
M147612831RE	M147612831RE	6887	2010-12-21 23:19:24.33	NACR	M147612831RE
M147619607LE	M147619607LE	6888	2010-12-22 01:12:19.741	NACL	M147619607LE
M147619607RE	M147619607RE	6888	2010-12-22 01:12:19.741	NACR	M147619607RE
M148555408LE	M148555408LE	7026	2011-01-01 21:09:01.324	NACL	M148555408LE
M148555408RE	M148555408RE	7026	2011-01-01 21:09:01.324	NACR	M148555408RE
M148568972LE	M148568972LE	7028	2011-01-02 00:55:05.165	NACL	M148568972LE
M148568972RE	M148568972RE	7028	2011-01-02 00:55:05.165	NACR	M148568972RE
M148589316LE	M148589316LE	7031	2011-01-02 06:34:09.558	NACL	M148589316LE
M148589316RE	M148589316RE	7031	2011-01-02 06:34:09.558	NACR	M148589316RE
M148623249LE	M148623249LE	7036	2011-01-02 15:59:41.971	NACL	M148623249LE
M148623249RE	M148623249RE	7036	2011-01-02 15:59:41.971	NACR	M148623249RE
M148643588LE	M148643588LE	7039	2011-01-02 21:38:41.131	NACL	M148643588LE
M148643588RE	M148643588RE	7039	2011-01-02 21:38:41.131	NACR	M148643588RE
M148650367LE	M148650367LE	7040	2011-01-02 23:31:40.692	NACL	M148650367LE
M148650367RE	M148650367RE	7040	2011-01-02 23:31:40.692	NACR	M148650367RE
M150930118LE	M150930118LE	7376	2011-01-29 08:47:31.569	NACL	M150930118LE
M150930118RE	M150930118RE	7376	2011-01-29 08:47:31.569	NACR	M150930118RE
M150950479LE	M150950479LE	7379	2011-01-29 14:26:52.621	NACL	M150950479LE
M150950479RE	M150950479RE	7379	2011-01-29 14:26:52.621	NACR	M150950479RE
M150991203LE	M150991203LE	7385	2011-01-30 01:45:36.714	NACL	M150991203LE
M150991203RE	M150991203RE	7385	2011-01-30 01:45:36.714	NACR	M150991203RE
M153284398LE	M153284398LE	7723	2011-02-25 14:45:32.588	NACL	M153284398LE
M153284398RE	M153284398RE	7723	2011-02-25 14:45:32.588	NACR	M153284398RE
M153291179LE	M153291179LE	7724	2011-02-25 16:38:33.61	NACL	M153291179LE
M153291179RE	M153291179RE	7724	2011-02-25 16:38:33.61	NACR	M153291179RE
M153297986LE	M153297986LE	7725	2011-02-25 18:31:59.845	NACL	M153297986LE
M153297986RE	M153297986RE	7725	2011-02-25 18:31:59.845	NACR	M153297986RE
M153304770LE	M153304770LE	7726	2011-02-25 20:25:03.926	NACL	M153304770LE
M153304770RE	M153304770RE	7726	2011-02-25 20:25:03.926	NACR	M153304770RE
M153311555LE	M153311555LE	7727	2011-02-25 22:18:09.548	NACL	M153311555LE
M153311555RE	M153311555RE	7727	2011-02-25 22:18:09.548	NACR	M153311555RE
M153318342LE	M153318342LE	7728	2011-02-26 00:11:16.578	NACL	M153318342LE
M153318342RE	M153318342RE	7728	2011-02-26 00:11:16.578	NACR	M153318342RE
M153325127LE	M153325127LE	7729	2011-02-26 02:04:21.217	NACL	M153325127LE
M153325127RE	M153325127RE	7729	2011-02-26 02:04:21.217	NACR	M153325127RE
M153331913LE	M153331913LE	7730	2011-02-26 03:57:26.708	NACL	M153331913LE
M153331913RE	M153331913RE	7730	2011-02-26 03:57:26.708	NACR	M153331913RE
M153338700LE	M153338700LE	7731	2011-02-26 05:50:33.698	NACL	M153338700LE
M153338700RE	M153338700RE	7731	2011-02-26 05:50:33.698	NACR	M153338700RE
M153345484LE	M153345484LE	7732	2011-02-26 07:43:38.369	NACL	M153345484LE
M153345484RE	M153345484RE	7732	2011-02-26 07:43:38.369	NACR	M153345484RE
M153352269LE	M153352269LE	7733	2011-02-26 09:36:42.769	NACL	M153352269LE
M153352269RE	M153352269RE	7733	2011-02-26 09:36:42.769	NACR	M153352269RE
M153359057LE	M153359057LE	7734	2011-02-26 11:29:50.728	NACL	M153359057LE
M153359057RE	M153359057RE	7734	2011-02-26 11:29:50.728	NACR	M153359057RE
M153365842LE	M153365842LE	7735	2011-02-26 13:22:56.229	NACL	M153365842LE
M153365842RE	M153365842RE	7735	2011-02-26 13:22:56.229	NACR	M153365842RE
M153372627LE	M153372627LE	7736	2011-02-26 15:16:01.439	NACL	M153372627LE
M153372627RE	M153372627RE	7736	2011-02-26 15:16:01.439	NACR	M153372627RE
M153379413LE	M153379413LE	7737	2011-02-26 17:09:07.617	NACL	M153379413LE
M153379413RE	M153379413RE	7737	2011-02-26 17:09:07.617	NACR	M153379413RE
M153386201LE	M153386201LE	7738	2011-02-26 19:02:15.188	NACL	M153386201LE
M153386201RE	M153386201RE	7738	2011-02-26 19:02:15.188	NACR	M153386201RE
M153392986LE	M153392986LE	7739	2011-02-26 20:55:20.137	NACL	M153392986LE
M153392986RE	M153392986RE	7739	2011-02-26 20:55:20.137	NACR	M153392986RE
M153399771LE	M153399771LE	7740	2011-02-26 22:48:25.206	NACL	M153399771LE
M153399771RE	M153399771RE	7740	2011-02-26 22:48:25.206	NACR	M153399771RE
M153406556LE	M153406556LE	7741	2011-02-27 00:41:30.215	NACL	M153406556LE
M153406556RE	M153406556RE	7741	2011-02-27 00:41:30.215	NACR	M153406556RE
M153413343RE	M153413343RE	7742	2011-02-27 02:34:36.716	NACR	M153413343RE
M155639485LE	M155639485LE	8070	2011-03-24 20:56:58.636	NACL	M155639485LE
M155646239LE	M155646239LE	8071	2011-03-24 22:49:31.836	NACL	M155646239LE
M155646239RE	M155646239RE	8071	2011-03-24 22:49:31.836	NACR	M155646239RE
M155653058LE	M155653058LE	8072	2011-03-25 00:43:11.428	NACL	M155653058LE
M155653058RE	M155653058RE	8072	2011-03-25 00:43:11.428	NACR	M155653058RE
M155659836LE	M155659836LE	8073	2011-03-25 02:36:08.948	NACL	M155659836LE
M155659836RE	M155659836RE	8073	2011-03-25 02:36:08.948	NACR	M155659836RE
M155666624LE	M155666624LE	8074	2011-03-25 04:29:17.429	NACL	M155666624LE
M155666624RE	M155666624RE	8074	2011-03-25 04:29:17.429	NACR	M155666624RE
M155673422LE	M155673422LE	8075	2011-03-25 06:22:35.651	NACL	M155673422LE
M155673422RE	M155673422RE	8075	2011-03-25 06:22:35.651	NACR	M155673422RE
M155680189LE	M155680189LE	8076	2011-03-25 08:15:22.09	NACL	M155680189LE
M155680189RE	M155680189RE	8076	2011-03-25 08:15:22.09	NACR	M155680189RE
M155693792LE	M155693792LE	8078	2011-03-25 12:02:04.851	NACL	M155693792LE
M155693792RE	M155693792RE	8078	2011-03-25 12:02:04.851	NACR	M155693792RE
M155700530LE	M155700530LE	8079	2011-03-25 13:54:23.58	NACL	M155700530LE
M155700530RE	M155700530RE	8079	2011-03-25 13:54:23.58	NACR	M155700530RE
M155727711LE	M155727711LE	8083	2011-03-25 21:27:24.061	NACL	M155727711LE
M155727711RE	M155727711RE	8083	2011-03-25 21:27:24.061	NACR	M155727711RE
M155748067LE	M155748067LE	8086	2011-03-26 03:06:40.71	NACL	M155748067LE
M155748067RE	M155748067RE	8086	2011-03-26 03:06:40.71	NACR	M155748067RE
M155761619LE	M155761619LE	8088	2011-03-26 06:52:32.108	NACL	M155761619LE
M155761619RE	M155761619RE	8088	2011-03-26 06:52:32.108	NACR	M155761619RE
M158006723LE	M158006723LE	8419	2011-04-21 06:30:56.559	NACL	M158006723LE
M158006723RE	M158006723RE	8419	2011-04-21 06:30:56.559	NACR	M158006723RE
M158013504LE	M158013504LE	8420	2011-04-21 08:23:57.46	NACL	M158013504LE
M158013504RE	M158013504RE	8420	2011-04-21 08:23:57.46	NACR	M158013504RE
M158020285LE	M158020285LE	8421	2011-04-21 10:16:58.6	NACL	M158020285LE
M158020285RE	M158020285RE	8421	2011-04-21 10:16:58.6	NACR	M158020285RE
M158027067LE	M158027067LE	8422	2011-04-21 12:10:00.111	NACL	M158027067LE
M158027067RE	M158027067RE	8422	2011-04-21 12:10:00.111	NACR	M158027067RE
M158033849LE	M158033849LE	8423	2011-04-21 14:03:02.021	NACL	M158033849LE
M158033849RE	M158033849RE	8423	2011-04-21 14:03:02.021	NACR	M158033849RE
M160334543RE	M160334543RE	8762	2011-05-18 05:07:56.224	NACR	M160334543RE
M160348118LE	M160348118LE	8764	2011-05-18 08:54:11.476	NACL	M160348118LE
M160348118RE	M160348118RE	8764	2011-05-18 08:54:11.476	NACR	M160348118RE
M160361694LE	M160361694LE	8766	2011-05-18 12:40:26.966	NACL	M160361694LE
M160361694RE	M160361694RE	8766	2011-05-18 12:40:26.966	NACR	M160361694RE
M160368481LE	M160368481LE	8767	2011-05-18 14:33:34.387	NACL	M160368481LE
M160368481RE	M160368481RE	8767	2011-05-18 14:33:34.387	NACR	M160368481RE
M160382057LE	M160382057LE	8769	2011-05-18 18:19:50.209	NACL	M160382057LE
M160382057RE	M160382057RE	8769	2011-05-18 18:19:50.209	NACR	M160382057RE
M160402422LE	M160402422LE	8772	2011-05-18 23:59:15.641	NACL	M160402422LE
M160402422RE	M160402422RE	8772	2011-05-18 23:59:15.641	NACR	M160402422RE
M160409182LE	M160409182LE	8773	2011-05-19 01:51:54.86	NACL	M160409182LE
M160409182RE	M160409182RE	8773	2011-05-19 01:51:54.86	NACR	M160409182RE
M160422780LE	M160422780LE	8775	2011-05-19 05:38:33.271	NACL	M160422780LE
M160422780RE	M160422780RE	8775	2011-05-19 05:38:33.271	NACR	M160422780RE
M160429568LE	M160429568LE	8776	2011-05-19 07:31:41.621	NACL	M160429568LE
M160429568RE	M160429568RE	8776	2011-05-19 07:31:41.621	NACR	M160429568RE
M160443133LE	M160443133LE	8778	2011-05-19 11:17:46.001	NACL	M160443133LE
M160443133RE	M160443133RE	8778	2011-05-19 11:17:46.001	NACR	M160443133RE
M160449921LE	M160449921LE	8779	2011-05-19 13:10:54.37	NACL	M160449921LE
M160449921RE	M160449921RE	8779	2011-05-19 13:10:54.37	NACR	M160449921RE
M160463501LE	M160463501LE	8781	2011-05-19 16:57:14.539	NACL	M160463501LE
M160463501RE	M160463501RE	8781	2011-05-19 16:57:14.539	NACR	M160463501RE
M160470289LE	M160470289LE	8782	2011-05-19 18:50:22.219	NACL	M160470289LE
M160470289RE	M160470289RE	8782	2011-05-19 18:50:22.219	NACR	M160470289RE
M164161453RE	M164161453RE	9326	2011-07-01 12:09:45.74	NACR	M164161453RE
M166387269LE	M166387269LE	9654	2011-07-27 06:26:42.251	NACL	M166387269LE
M166387269RE	M166387269RE	9654	2011-07-27 06:26:42.251	NACR	M166387269RE
M166400842LE	M166400842LE	9656	2011-07-27 10:12:55.545	NACL	M166400842LE
M166400842RE	M166400842RE	9656	2011-07-27 10:12:55.545	NACR	M166400842RE
M166407651LE	M166407651LE	9657	2011-07-27 12:06:24.015	NACL	M166407651LE
M166407651RE	M166407651RE	9657	2011-07-27 12:06:24.015	NACR	M166407651RE
M166421227LE	M166421227LE	9659	2011-07-27 15:52:40.273	NACL	M166421227LE
M166421227RE	M166421227RE	9659	2011-07-27 15:52:40.273	NACR	M166421227RE
M166428003LE	M166428003LE	9660	2011-07-27 17:45:36.053	NACL	M166428003LE
M166428003RE	M166428003RE	9660	2011-07-27 17:45:36.053	NACR	M166428003RE
M166441585LE	M166441585LE	9662	2011-07-27 21:31:57.762	NACL	M166441585LE
M166441585RE	M166441585RE	9662	2011-07-27 21:31:57.762	NACR	M166441585RE
M166448375LE	M166448375LE	9663	2011-07-27 23:25:08.032	NACL	M166448375LE
M166448375RE	M166448375RE	9663	2011-07-27 23:25:08.032	NACR	M166448375RE
M168728444LE	M168728444LE	9999	2011-08-23 08:46:16.747	NACL	M168728444LE
M168735214LE	M168735214LE	10000	2011-08-23 10:39:07.009	NACL	M168735214LE
M168735214RE	M168735214RE	10000	2011-08-23 10:39:07.009	NACR	M168735214RE
M168762361LE	M168762361LE	10004	2011-08-23 18:11:34.529	NACL	M168762361LE
M168762361RE	M168762361RE	10004	2011-08-23 18:11:34.529	NACR	M168762361RE
M168769176LE	M168769176LE	10005	2011-08-23 20:05:09.113	NACL	M168769176LE
M168769176RE	M168769176RE	10005	2011-08-23 20:05:09.113	NACR	M168769176RE
M168775935LE	M168775935LE	10006	2011-08-23 21:57:48.043	NACL	M168775935LE
M168775935RE	M168775935RE	10006	2011-08-23 21:57:48.043	NACR	M168775935RE
M168782739LE	M168782739LE	10007	2011-08-23 23:51:12.702	NACL	M168782739LE
M168782739RE	M168782739RE	10007	2011-08-23 23:51:12.702	NACR	M168782739RE
M168789522LE	M168789522LE	10008	2011-08-24 01:44:14.985	NACL	M168789522LE
M168789522RE	M168789522RE	10008	2011-08-24 01:44:14.985	NACR	M168789522RE
M168796310LE	M168796310LE	10009	2011-08-24 03:37:22.944	NACL	M168796310LE
M168796310RE	M168796310RE	10009	2011-08-24 03:37:22.944	NACR	M168796310RE
M168803095LE	M168803095LE	10010	2011-08-24 05:30:28.297	NACL	M168803095LE
M168803095RE	M168803095RE	10010	2011-08-24 05:30:28.297	NACR	M168803095RE
M168809882LE	M168809882LE	10011	2011-08-24 07:23:35.618	NACL	M168809882LE
M168809882RE	M168809882RE	10011	2011-08-24 07:23:35.618	NACR	M168809882RE
M168816667LE	M168816667LE	10012	2011-08-24 09:16:40.421	NACL	M168816667LE
M168816667RE	M168816667RE	10012	2011-08-24 09:16:40.421	NACR	M168816667RE
M168823454LE	M168823454LE	10013	2011-08-24 11:09:46.808	NACL	M168823454LE
M168823454RE	M168823454RE	10013	2011-08-24 11:09:46.808	NACR	M168823454RE
M168830238LE	M168830238LE	10014	2011-08-24 13:02:51.199	NACL	M168830238LE
M168830238RE	M168830238RE	10014	2011-08-24 13:02:51.199	NACR	M168830238RE
M168837011LE	M168837011LE	10015	2011-08-24 14:55:44.674	NACL	M168837011LE
M168837011RE	M168837011RE	10015	2011-08-24 14:55:44.674	NACR	M168837011RE
M168843798LE	M168843798LE	10016	2011-08-24 16:48:51.187	NACL	M168843798LE
M168843798RE	M168843798RE	10016	2011-08-24 16:48:51.187	NACR	M168843798RE
M168850574LE	M168850574LE	10017	2011-08-24 18:41:46.859	NACL	M168850574LE
M168850574RE	M168850574RE	10017	2011-08-24 18:41:46.859	NACR	M168850574RE
M168857371LE	M168857371LE	10018	2011-08-24 20:35:04.473	NACL	M168857371LE
M168857371RE	M168857371RE	10018	2011-08-24 20:35:04.473	NACR	M168857371RE
M168864158LE	M168864158LE	10019	2011-08-24 22:28:11.215	NACL	M168864158LE
M168864158RE	M168864158RE	10019	2011-08-24 22:28:11.215	NACR	M168864158RE
M168870945LE	M168870945LE	10020	2011-08-25 00:21:18.013	NACL	M168870945LE
M168870945RE	M168870945RE	10020	2011-08-25 00:21:18.013	NACR	M168870945RE
M168884502RE	M168884502RE	10022	2011-08-25 04:07:15.139	NACR	M168884502RE
M171117267LE	M171117267LE	10351	2011-09-20 00:19:59.991	NACL	M171117267LE
M171117267RE	M171117267RE	10351	2011-09-20 00:19:59.991	NACR	M171117267RE
M171124057LE	M171124057LE	10352	2011-09-20 02:13:09.931	NACL	M171124057LE
M171124057RE	M171124057RE	10352	2011-09-20 02:13:09.931	NACR	M171124057RE
